Cement (%),Slag (%),Fly ash (%),Coarse aggregate (%),Fine aggregate (%),W/CM,Superplasticizer dosage,Age (days),Compressive strength (MPa)
7.203872437,8.451974184,6.582194381,44.79878512,32.96317388,0.357447717,0.039052497,28,36.35
14.55612964,6.707374354,5.223109441,42.92625646,30.58713011,0.297570491,0.039191346,28,38.22
6.819584936,0,8.3060265,44.76896044,40.10542812,0.49733124,0.056200942,28,15.42
14.72714043,6.78632064,0,43.43924327,35.04729566,0.481397971,0.013979707,28,33.42
17.67316682,0,0,47.83984135,34.48699183,0.508148544,0.01790008,28,39.06
7.564989268,7.102313379,5.533031243,45.47102313,34.32864298,0.413459268,0.035419126,28,27.68
7.347135291,11.49253731,0,48.23302841,32.92729899,0.51111679,0.016100179,28,26.86
14.27847635,6.57731104,0,42.11229331,37.0319193,0.370803887,0.022084806,28,45.3
14.73175447,0,4.813919768,46.37022716,34.0840986,0.484668645,0.024233432,28,30.12
7.191878753,0,8.764655419,47.24049185,36.80297398,0.497610514,0.034647551,28,15.57
6.737571815,7.910355634,6.158302075,41.90684203,37.28692845,0.395937928,0.024874487,28,44.61
14.34765851,6.610136828,5.15031798,42.32029293,31.57159376,0.371470751,0.011072154,28,53.52
15.08804884,7.710730218,0,40.85466072,36.34656023,0.392378991,0.009474768,28,57.22
17.1492831,8.762065411,0,38.62337176,35.46527973,0.345931284,0.011934901,28,65.91
13.0802674,6.025898742,4.693562713,38.57229676,37.62797438,0.33863681,0.018660381,28,52.83
12.11029447,4.664456934,3.631647211,40.13546621,39.45813518,0.456214689,0.019538606,28,33.4
7.9624613,0,7.275541796,49.50174149,35.26025542,0.576507937,0.037142857,28,18.03
7.343779498,11.49235416,0,48.23484992,32.92901642,0.451766475,0.026810323,28,37.36
7.879980325,9.247417609,7.201180521,40.76242007,34.90900148,0.41083704,0.022846745,28,35.31
14.19997142,0,5.096937074,41.87109989,38.83199162,0.4601333,0.01505801,28,42.64
15.57188342,0,6.196424198,42.15037962,36.08131276,0.471872187,0.012826283,28,40.06
13.6679353,5.732635585,4.46717412,43.02568982,33.10656518,0.373928643,0.018337652,28,43.8
15.04899242,7.690885561,0,40.74690331,36.51321871,0.353658537,0.018089431,28,61.24
17.13281664,0,6.816540702,38.57892457,37.4717181,0.388542714,0.022110553,28,40.87
6.280032352,9.82444455,7.654978829,41.24363671,34.99690756,0.358229876,0.011013216,28,33.31
15.1294802,6.971289172,0,44.61437418,33.28485645,0.394396094,0.018042878,28,52.43
7.972421829,0,9.715478734,41.23616236,41.07593708,0.497392259,0.034586879,28,15.09
14.70064649,0,5.274992973,43.3476998,36.67666073,0.398452158,0.023686679,28,38.46
15.3113239,0,6.093087514,41.45109809,37.1444905,0.406187403,0.025595371,28,37.27
7.143952953,8.38148811,6.530299156,44.41830734,33.52595244,0.548805936,0.013447716,28,35.23
13.4339482,5.636295882,0,42.2908515,38.63890442,0.433317049,0.017098192,28,42.14
14.69689502,0,5.27353376,43.35140463,36.67816658,0.517522211,0.02739388,28,31.88
12.68585132,5.323741007,4.148681055,39.93285372,37.9088729,0.423160173,0.012770563,28,41.54
7.441903786,11.64252783,0,48.86601779,32.0495506,0.410932162,0.02977062,28,39.46
7.862454412,12.30047838,0,40.67636054,39.16070667,0.430350012,0.029833216,28,37.92
13.03097449,5.468860497,4.257225025,41.02116826,36.22177172,0.372073752,0.018437953,28,44.28
15.57198782,0,5.58697018,39.52926393,39.31177807,0.447693011,0.023755139,28,31.18
7.177727295,6.737880033,5.249166224,43.13403258,37.70119387,0.486002522,0.015384615,28,23.7
7.489525961,8.78877748,0,46.58475733,37.13693923,0.507807981,0.032677848,28,32.77
12.63010118,4.865178874,3.790482645,41.85022026,36.86401704,0.45622015,0.01955879,28,32.4
